19510673	0.00372314	-0.01812744	0.99902344
19510693	0.00421143	-0.01776123	1.00000000
19510713	0.00372314	-0.01708984	0.99945068
19510733	0.00415039	-0.01757813	0.99969482
19510753	0.00396729	-0.01812744	0.99987793
19510773	0.00384521	-0.01776123	0.99822998
19510793	0.00335693	-0.01837158	1.00012207
19510813	0.00439453	-0.01739502	0.99981689
19510833	0.00445557	-0.01745605	0.99969482
19510853	0.00250244	-0.01782227	0.99908447
19510873	0.00451660	-0.01745605	0.99871826
19510893	0.00415039	-0.01794434	0.99896240
19510913	0.00378418	-0.01770020	0.99987793
19510933	0.00292969	-0.01776123	0.99908447
19510953	0.00347900	-0.01702881	0.99945068
19510973	0.00469971	-0.01861572	0.99761963
19510993	0.00311279	-0.01739502	0.99853516
19511013	0.00378418	-0.01733398	0.99975586
19511033	0.00372314	-0.01806641	0.99951172
19511053	0.00335693	-0.01782227	1.00000000
19511073	0.00451660	-0.01855469	0.99877930
19511093	0.00402832	-0.01751709	0.99890137
19511113	0.00384521	-0.01837158	0.99938965
19511133	0.00323486	-0.01873779	0.99902344
19511153	0.00421143	-0.01837158	0.99920654
19511173	0.00463867	-0.01843262	0.99932861
19511193	0.00354004	-0.01806641	0.99914551
19511213	0.00384521	-0.01763916	0.99932861
19511233	0.00335693	-0.01855469	0.99969482
19511253	0.00408936	-0.01831055	0.99993896
19511273	0.00463867	-0.01867676	0.99926758
19511293	0.00402832	-0.01776123	0.99975586
19511313	0.00329590	-0.01782227	0.99932861
19511333	0.00299072	-0.01721191	0.99951172
19511353	0.00469971	-0.01885986	0.99926758
19511373	0.00341797	-0.01916504	0.99993896
19511393	0.00360107	-0.01739502	1.00006104
19511413	0.00305176	-0.01708984	0.99957275
19511433	0.00341797	-0.01739502	0.99926758
19511453	0.00384521	-0.01757813	0.99938965
19511473	0.00396729	-0.01757813	0.99920654
19511493	0.00360107	-0.01666260	0.99963379
19511513	0.00280762	-0.01788330	0.99890137
19511533	0.00415039	-0.01763916	0.99822998
19511553	0.00415039	-0.01696777	0.99920654
19511573	0.00286865	-0.01824951	0.99993896
19511593	0.00335693	-0.01715088	0.99951172
19511613	0.00378418	-0.01770020	0.99987793
19511633	0.00354004	-0.01770020	0.99847412
19511653	0.00341797	-0.01837158	0.99902344
19511673	0.00347900	-0.01776123	0.99969482
19511693	0.00433350	-0.01751709	0.99877930
19511713	0.00286865	-0.01824951	1.00024414
19511733	0.00390625	-0.01843262	0.99914551
19511753	0.00299072	-0.01806641	0.99902344
19511773	0.00317383	-0.01715088	0.99908447
19511793	0.00354004	-0.01733398	0.99932861
19511813	0.00384521	-0.01818848	0.99963379
19511833	0.00390625	-0.01751709	1.00006104
19511853	0.00347900	-0.01733398	0.99908447
19511873	0.00390625	-0.01776123	0.99975586
19511893	0.00238037	-0.01757813	0.99938965
19511913	0.00421143	-0.01776123	0.99932861
19511933	0.00451660	-0.01782227	0.99920654
19511953	0.00341797	-0.01788330	1.00018311
19511973	0.00408936	-0.01782227	0.99945068
19511993	0.00299072	-0.01708984	0.99975586
19512013	0.00469971	-0.01788330	0.99993896
19512033	0.00415039	-0.01763916	0.99938965
19512053	0.00402832	-0.01770020	0.99981689
19512073	0.00402832	-0.01763916	0.99981689
19512093	0.00354004	-0.01782227	0.99859619
19512113	0.00360107	-0.01800537	0.99822998
19512133	0.00384521	-0.01818848	0.99951172
19512153	0.00408936	-0.01757813	0.99951172
19512173	0.00451660	-0.01733398	0.99945068
19512193	0.00378418	-0.01812744	0.99969482
19512213	0.00463867	-0.01782227	0.99914551
19512233	0.00329590	-0.01812744	0.99877930
19512253	0.00427246	-0.01782227	0.99932861
19512273	0.00354004	-0.01739502	0.99963379
19512293	0.00372314	-0.01745605	1.00000000
19512313	0.00396729	-0.01788330	0.99951172
19512333	0.00390625	-0.01770020	0.99884033
19512353	0.00439453	-0.01800537	0.99987793
19512373	0.00378418	-0.01751709	0.99975586
19512393	0.00451660	-0.01727295	1.00000000
19512413	0.00317383	-0.01739502	0.99896240
19512433	0.00415039	-0.01818848	0.99798584
19512453	0.00396729	-0.01837158	0.99920654
19512473	0.00433350	-0.01794434	0.99938965
19512493	0.00396729	-0.01739502	0.99908447
19512513	0.00396729	-0.01812744	1.00024414
19512533	0.00494385	-0.01922607	0.99908447
19512553	0.00354004	-0.01812744	0.99975586
19512573	0.00329590	-0.01757813	0.99938965
19512593	0.00408936	-0.01812744	0.99914551
19512613	0.00360107	-0.01733398	0.99957275
19512633	0.00469971	-0.01849365	0.99908447
19512653	0.00378418	-0.01800537	0.99865723
19512673	0.00372314	-0.01782227	0.99969482
19512693	0.00427246	-0.01733398	0.99896240
19512713	0.00354004	-0.01739502	0.99945068
19512733	0.00463867	-0.01800537	0.99920654
19512753	0.00292969	-0.01788330	0.99945068
19512773	0.00372314	-0.01806641	1.00024414
19512793	0.00335693	-0.01818848	0.99865723
19512813	0.00341797	-0.01763916	1.00006104
19512833	0.00433350	-0.01800537	1.00036621
19512853	0.00268555	-0.01739502	0.99987793
19512873	0.00390625	-0.01794434	0.99920654
19512893	0.00274658	-0.01751709	0.99829102
19512913	0.00415039	-0.01757813	1.00006104
19512933	0.00372314	-0.01916504	0.99975586
19512953	0.00366211	-0.01757813	0.99938965
19512973	0.00372314	-0.01806641	0.99908447
19512993	0.00311279	-0.01788330	0.99877930
19513013	0.00390625	-0.01824951	0.99902344
