20710733	0.00378418	-0.01794434	1.00012207
20710753	0.00372314	-0.01763916	0.99926758
20710773	0.00469971	-0.01763916	0.99877930
20710793	0.00384521	-0.01739502	0.99957275
20710813	0.00396729	-0.01824951	1.00012207
20710833	0.00396729	-0.01788330	0.99957275
20710853	0.00360107	-0.01818848	0.99865723
20710873	0.00506592	-0.01824951	0.99914551
20710893	0.00360107	-0.01770020	0.99987793
20710913	0.00231934	-0.01788330	0.99932861
20710933	0.00317383	-0.01745605	0.99902344
20710953	0.00415039	-0.01800537	0.99841309
20710973	0.00433350	-0.01892090	1.00085449
20710993	0.00341797	-0.01763916	0.99902344
20711013	0.00323486	-0.01794434	0.99896240
20711033	0.00354004	-0.01843262	0.99938965
20711053	0.00366211	-0.01867676	0.99926758
20711073	0.00451660	-0.01812744	1.00073242
20711093	0.00360107	-0.01782227	1.00006104
20711113	0.00457764	-0.01770020	0.99816895
20711133	0.00292969	-0.01788330	0.99908447
20711153	0.00335693	-0.01770020	0.99981689
20711173	0.00402832	-0.01855469	1.00079346
20711193	0.00360107	-0.01806641	0.99902344
20711213	0.00421143	-0.01794434	0.99969482
20711233	0.00378418	-0.01788330	0.99829102
20711253	0.00311279	-0.01873779	0.99908447
20711273	0.00402832	-0.01757813	1.00030518
20711293	0.00366211	-0.01757813	0.99993896
20711313	0.00402832	-0.01837158	0.99975586
20711333	0.00250244	-0.01843262	0.99908447
20711353	0.00347900	-0.01770020	0.99908447
20711373	0.00335693	-0.01818848	0.99975586
20711393	0.00384521	-0.01751709	0.99987793
20711413	0.00439453	-0.01800537	0.99841309
20711433	0.00372314	-0.01867676	0.99890137
20711453	0.00408936	-0.01837158	0.99951172
20711473	0.00268555	-0.01757813	0.99963379
20711493	0.00341797	-0.01806641	0.99963379
20711513	0.00378418	-0.01745605	0.99871826
20711533	0.00366211	-0.01898193	0.99945068
20711553	0.00457764	-0.01690674	0.99859619
20711573	0.00360107	-0.01733398	0.99981689
20711593	0.00451660	-0.01733398	0.99945068
20711613	0.00402832	-0.01892090	0.99957275
20711633	0.00512695	-0.01861572	0.99890137
20711653	0.00408936	-0.01702881	0.99871826
20711673	0.00323486	-0.01733398	0.99981689
20711693	0.00451660	-0.01757813	0.99853516
20711713	0.00311279	-0.01806641	0.99853516
20711733	0.00360107	-0.01800537	0.99945068
20711753	0.00347900	-0.01702881	0.99877930
20711773	0.00341797	-0.01806641	0.99945068
20711793	0.00408936	-0.01806641	0.99890137
20711813	0.00335693	-0.01770020	0.99890137
20711833	0.00439453	-0.01770020	0.99890137
20711853	0.00347900	-0.01788330	0.99957275
20711873	0.00421143	-0.01751709	0.99890137
20711893	0.00360107	-0.01788330	0.99926758
20711913	0.00354004	-0.01800537	0.99847412
20711933	0.00408936	-0.01776123	0.99877930
20711953	0.00335693	-0.01763916	0.99920654
20711973	0.00329590	-0.01733398	0.99957275
