18310613	0.00268555	-0.01782227	0.99908447
18310633	0.00347900	-0.01837158	1.00006104
18310653	0.00262451	-0.01770020	0.99963379
18310673	0.00366211	-0.01770020	1.00006104
18310693	0.00390625	-0.01794434	0.99884033
18310713	0.00335693	-0.01794434	0.99932861
18310733	0.00335693	-0.01831055	1.00018311
18310753	0.00341797	-0.01770020	0.99847412
18310773	0.00366211	-0.01861572	0.99957275
18310793	0.00408936	-0.01879883	0.99908447
18310813	0.00329590	-0.01733398	0.99926758
18310833	0.00457764	-0.01812744	0.99890137
18310853	0.00317383	-0.01782227	0.99896240
18310873	0.00280762	-0.01776123	0.99993896
18310893	0.00415039	-0.01837158	0.99786377
18310913	0.00457764	-0.01782227	0.99859619
18310933	0.00390625	-0.01788330	0.99951172
18310953	0.00396729	-0.01770020	0.99920654
18310973	0.00378418	-0.01824951	0.99902344
18310993	0.00378418	-0.01837158	0.99822998
18311013	0.00402832	-0.01763916	0.99920654
18311033	0.00354004	-0.01708984	0.99914551
18311053	0.00299072	-0.01763916	0.99914551
18311073	0.00372314	-0.01745605	0.99938965
18311093	0.00305176	-0.01788330	0.99737549
18311113	0.00384521	-0.01715088	0.99908447
18311133	0.00378418	-0.01763916	0.99957275
18311153	0.00366211	-0.01855469	0.99890137
18311173	0.00366211	-0.01721191	0.99877930
18311193	0.00366211	-0.01898193	0.99835205
18311213	0.00323486	-0.01751709	0.99926758
18311233	0.00354004	-0.01763916	0.99914551
18311253	0.00384521	-0.01788330	0.99914551
18311273	0.00427246	-0.01794434	0.99951172
18311293	0.00408936	-0.01837158	0.99847412
18311313	0.00360107	-0.01733398	0.99975586
18311333	0.00238037	-0.01770020	0.99926758
18311353	0.00354004	-0.01751709	0.99871826
18311373	0.00439453	-0.01763916	0.99987793
18311393	0.00360107	-0.01812744	1.00067139
18311413	0.00402832	-0.01806641	0.99969482
18311433	0.00286865	-0.01745605	0.99926758
18311453	0.00457764	-0.01751709	0.99847412
18311473	0.00384521	-0.01794434	0.99859619
18311493	0.00372314	-0.01849365	1.00134277
18311513	0.00317383	-0.01800537	0.99896240
18311533	0.00366211	-0.01745605	0.99987793
18311553	0.00360107	-0.01721191	0.99920654
18311573	0.00329590	-0.01733398	0.99969482
18311593	0.00384521	-0.01849365	1.00048828
18311613	0.00360107	-0.01770020	0.99963379
18311633	0.00378418	-0.01763916	0.99957275
18311653	0.00390625	-0.01739502	0.99981689
18311673	0.00329590	-0.01831055	0.99969482
18311693	0.00445557	-0.01788330	0.99957275
18311713	0.00299072	-0.01739502	0.99969482
18311733	0.00311279	-0.01824951	0.99987793
18311753	0.00372314	-0.01721191	0.99926758
18311773	0.00323486	-0.01788330	0.99938965
18311793	0.00354004	-0.01800537	0.99987793
18311813	0.00305176	-0.01745605	0.99957275
18311833	0.00408936	-0.01794434	0.99920654
18311853	0.00378418	-0.01806641	0.99804688
18311873	0.00354004	-0.01824951	0.99957275
18311893	0.00396729	-0.01818848	0.99945068
18311913	0.00360107	-0.01739502	0.99932861
18311933	0.00445557	-0.01824951	0.99902344
18311953	0.00341797	-0.01770020	0.99804688
18311973	0.00372314	-0.01770020	0.99902344
18311993	0.00415039	-0.01757813	0.99829102
18312013	0.00457764	-0.01794434	0.99884033
18312033	0.00384521	-0.01776123	0.99884033
18312053	0.00268555	-0.01708984	0.99920654
18312073	0.00347900	-0.01812744	0.99841309
18312093	0.00354004	-0.01794434	0.99938965
18312113	0.00457764	-0.01745605	0.99945068
18312133	0.00360107	-0.01782227	0.99859619
18312153	0.00311279	-0.01733398	0.99859619
18312173	0.00317383	-0.01776123	0.99926758
18312193	0.00311279	-0.01782227	0.99938965
18312213	0.00390625	-0.01727295	0.99896240
18312233	0.00347900	-0.01708984	0.99877930
18312253	0.00415039	-0.01861572	0.99981689
18312273	0.00439453	-0.01739502	0.99810791
18312293	0.00360107	-0.01708984	0.99914551
18312313	0.00347900	-0.01800537	0.99920654
18312333	0.00335693	-0.01757813	0.99768066
18312353	0.00445557	-0.01763916	0.99743652
18312373	0.00323486	-0.01770020	0.99896240
18312393	0.00378418	-0.01757813	0.99945068
18312413	0.00445557	-0.01690674	0.99792480
18312433	0.00262451	-0.01702881	0.99957275
18312453	0.00469971	-0.01818848	0.99884033
18312473	0.00390625	-0.01733398	0.99938965
18312493	0.00366211	-0.01776123	0.99871826
18312513	0.00451660	-0.01831055	0.99865723
18312533	0.00354004	-0.01684570	0.99963379
18312553	0.00421143	-0.01837158	0.99780273
18312573	0.00280762	-0.01751709	0.99835205
18312593	0.00396729	-0.01745605	0.99902344
18312613	0.00280762	-0.01690674	0.99884033
18312633	0.00341797	-0.01837158	0.99902344
18312653	0.00390625	-0.01849365	0.99676514
18312673	0.00347900	-0.01849365	0.99847412
18312693	0.00354004	-0.01721191	0.99884033
18312713	0.00286865	-0.01776123	0.99926758
18312733	0.00384521	-0.01794434	0.99822998
18312753	0.00451660	-0.01831055	0.99938965
