14693	0.01403809	-0.03344727	0.98791504
14793	0.01379395	-0.03173828	0.98510742
14893	0.01477051	-0.03051758	0.98486328
14993	0.01525879	-0.03210449	0.98596191
15093	0.01538086	-0.03100586	0.98730469
15193	0.01599121	-0.03308105	0.98986816
15293	0.01733398	-0.03271484	0.98974609
15393	0.01806641	-0.03259277	0.98913574
15493	0.01831055	-0.03356934	0.99218750
15593	0.01904297	-0.03393555	0.99304199
15693	0.02172852	-0.03454590	0.99194336
15793	0.02087402	-0.03381348	0.99316406
15893	0.02343750	-0.03369141	0.99291992
15993	0.02209473	-0.03320312	0.99401855
16093	0.02307129	-0.03320312	0.99377441
16193	0.02246094	-0.03344727	0.99475098
16293	0.02172852	-0.03308105	0.99499512
16393	0.02001953	-0.03234863	0.99438477
16493	0.02001953	-0.03234863	0.99560547
16593	0.01879883	-0.06042480	0.99621582
16693	0.01892090	-0.03051758	0.99658203
16793	0.01928711	-0.02844238	0.99450684
16893	0.01916504	-0.02954102	0.99584961
16993	0.02001953	-0.03002930	0.99731445
17093	0.02014160	-0.02905273	0.99682617
17193	0.01989746	-0.02990723	0.99731445
17293	0.02050781	-0.02954102	0.99670410
17393	0.02185059	-0.02990723	0.99707031
17493	0.02160645	-0.03002930	0.99682617
17593	0.02258301	-0.03002930	0.99645996
17693	0.02368164	-0.02941895	0.99743652
17793	0.02392578	-0.02990723	0.99804688
17893	0.02380371	-0.03051758	0.99890137
17993	0.02416992	-0.03015137	0.99890137
18093	0.02416992	-0.03051758	1.00024414
18193	0.02392578	-0.03063965	0.99951172
18293	0.02392578	-0.03088379	0.99914551
18393	0.02221680	-0.02941895	0.99975586
18493	0.02270508	-0.02905273	0.99792480
18593	0.02209473	-0.02856445	0.99902344
18693	0.02148438	-0.02770996	0.99755859
18793	0.02099609	-0.02807617	0.99841309
18893	0.02062988	-0.02673340	0.99926758
18993	0.02075195	-0.02856445	0.99938965
19093	0.02197266	-0.02832031	1.00024414
19193	0.02038574	-0.02697754	0.99938965
19293	0.02075195	-0.02832031	0.99865723
19393	0.02160645	-0.02832031	1.00012207
19493	0.02148438	-0.02868652	0.99914551
19593	0.02233887	-0.02844238	0.99975586
19693	0.02294922	-0.02868652	0.99926758
19793	0.02307129	-0.02941895	0.99963379
19893	0.02404785	-0.02941895	1.00061035
19993	0.02380371	-0.02941895	1.00000000
20093	0.02307129	-0.02978516	1.00048828
20193	0.02380371	-0.02917480	1.00048828
20293	0.02294922	-0.02941895	1.00024414
20393	0.02343750	-0.02929688	1.00000000
20493	0.02307129	-0.02893066	0.99963379
20593	0.02209473	-0.02832031	0.99987793
20693	0.02185059	-0.02893066	1.00000000
20793	0.02221680	-0.02832031	0.99987793
20893	0.02319336	-0.02880859	0.99975586
20993	0.02294922	-0.02880859	0.99987793
21093	0.02233887	-0.02954102	1.00036621
21193	0.02185059	-0.02868652	1.00024414
21293	0.02172852	-0.02844238	0.99963379
21393	0.02197266	-0.02832031	1.00061035
21493	0.02270508	-0.02954102	0.99975586
21593	0.02221680	-0.02868652	1.00061035
21693	0.02221680	-0.02917480	1.00085449
21793	0.02416992	-0.02819824	1.00134277
21893	0.02258301	-0.02941895	1.00073242
21993	0.02465820	-0.02880859	1.00048828
22093	0.02355957	-0.02978516	1.00048828
22193	0.02331543	-0.02966309	1.00048828
22293	0.02307129	-0.02893066	1.00048828
22393	0.02209473	-0.02966309	1.00061035
22493	0.02282715	-0.02868652	1.00036621
22593	0.02233887	-0.02868652	1.00048828
