1333530	0.00646973	-0.00585938	1.00048828
1333630	0.00524902	-0.00573730	1.00061035
1333730	0.00659180	-0.00537109	1.00061035
1333830	0.00634766	-0.00439453	1.00048828
1333930	0.00646973	-0.00329590	1.00048828
1334030	0.00732422	-0.00268555	1.00048828
1334130	0.00866699	-0.00280762	1.00061035
1334230	0.00769043	-0.00170898	1.00061035
1334330	0.00903320	-0.00146484	1.00061035
1334430	0.00756836	-0.00158691	1.00048828
1334530	0.00903320	-0.00170898	1.00048828
1334630	0.00781250	-0.00207520	1.00048828
1334730	0.00866699	-0.00317383	1.00048828
1334830	0.00732422	-0.00280762	1.00036621
1334930	0.00695801	-0.00402832	1.00048828
1335030	0.00634766	-0.00280762	1.00061035
1335130	0.00622559	-0.00415039	1.00061035
1335230	0.00512695	-0.00512695	1.00061035
1335330	0.00622559	-0.00549316	1.00061035
1335430	0.00500488	-0.00524902	1.00036621
1335530	0.00537109	-0.00537109	1.00061035
1335630	0.00573730	-0.00476074	1.00048828
1335730	0.00744629	-0.00366211	1.00048828
1335830	0.00659180	-0.00378418	1.00036621
1335930	0.00695801	-0.00305176	1.00061035
1336030	0.00598145	-0.00341797	1.00048828
1336130	0.00708008	-0.00256348	1.00061035
1336230	0.00817871	-0.00207520	1.00048828
1336330	0.00683594	-0.00134277	1.00048828
1336430	0.00744629	-0.00134277	1.00048828
1336530	0.00866699	-0.00134277	1.00048828
1336630	0.00781250	-0.00170898	1.00048828
1336730	0.00769043	-0.00183105	1.00048828
1336830	0.00720215	-0.00256348	1.00048828
1336930	0.00549316	-0.00390625	1.00048828
1337030	0.00488281	-0.00354004	1.00061035
1337130	0.00573730	-0.00378418	1.00061035
1337230	0.00463867	-0.00463867	1.00061035
1337330	0.00512695	-0.00524902	1.00061035
1337430	0.00463867	-0.00463867	1.00048828
1337530	0.00524902	-0.00415039	1.00061035
1337630	0.00573730	-0.00439453	1.00048828
1337730	0.00610352	-0.00354004	1.00061035
1337830	0.00610352	-0.00451660	1.00048828
1337930	0.00549316	-0.00305176	1.00048828
1338030	0.00634766	-0.00231934	1.00048828
1338130	0.00671387	-0.00268555	1.00048828
1338230	0.00610352	-0.00354004	1.00048828
1338330	0.00744629	-0.00219727	1.00048828
1338430	0.00671387	-0.00170898	1.00036621
1338530	0.00744629	-0.00256348	1.00048828
1338630	0.00830078	-0.00268555	1.00048828
1338730	0.00793457	-0.00280762	1.00024414
1338830	0.00708008	-0.00317383	1.00085449
1338930	0.00695801	-0.00256348	1.00170898
1339030	0.00622559	-0.00341797	1.00219727
1339130	0.00500488	-0.00329590	1.00109863
1339230	0.00524902	-0.00378418	1.00061035
1339330	0.00451660	-0.00354004	1.00048828
1339430	0.00463867	-0.00378418	1.00061035
1339530	0.00500488	-0.00292969	1.00048828
1339630	0.00439453	-0.00415039	1.00061035
1339730	0.00488281	-0.00354004	1.00048828
1339830	0.00500488	-0.00231934	1.00073242
1339930	0.00451660	-0.00402832	1.00061035
1340030	0.00549316	-0.00256348	1.00061035
1340130	0.00585938	-0.00329590	1.00061035
1340230	0.00500488	-0.00317383	1.00061035
1340330	0.00549316	-0.00329590	1.00048828
1340430	0.00573730	-0.00219727	1.00073242
1340530	0.00646973	-0.00195313	1.00061035
